PDB ID,Asym ID1,Asym ID2,Auth Asym ID1,Auth Asym ID2,Uniprot accession1,Uniprot accession2,Uniprot boundary1
4B61,None,None,A,None,P18895,None,116-120
4AZL,None,None,"A,B",None,P18895,None,441-453
4B61,None,None,B,None,P18895,None,441-453
1ZYZ,None,None,"A,B",None,P21524,None,15-45
1ZYZ,None,None,"A,B",None,P21524,None,52-90
1ZYZ,None,None,"A,B",None,P21524,None,287-294
2ZLF,None,None,A,None,P21524,None,287-294
1ZYZ,None,None,"A,B",None,P21524,None,631-638
1ZYZ,None,None,A,None,P21524,None,747-796
4M0E,None,None,B,None,P22303,None,290-295
5N8B,None,None,D,None,P22629,None,159-163
1JAN,None,None,A,None,P22894,None,100-104
1KBC,None,None,"A,B",None,P22894,None,100-104
1I73,None,None,A,None,P22894,None,100-104
3DNG,None,None,"A,B",None,P22894,None,100-104
3DPF,None,None,"A,B",None,P22894,None,100-104
1F5Q,None,None,"A,C",None,P24941,None,38-46
1FIN,None,None,"A,C",None,P24941,None,38-46
1FVV,None,None,"A,C",None,P24941,None,38-46
1OKV,None,None,"A,C",None,P24941,None,38-46
1OKW,None,None,"A,C",None,P24941,None,38-46
1OL1,None,None,"A,C",None,P24941,None,38-46
1OL2,None,None,"A,C",None,P24941,None,38-46
1URC,None,None,"A,C",None,P24941,None,38-46
2C5N,None,None,"A,C",None,P24941,None,38-46
2C5O,None,None,"A,C",None,P24941,None,38-46
2C5V,None,None,"A,C",None,P24941,None,38-46
2C5X,None,None,"A,C",None,P24941,None,38-46
2I40,None,None,C,None,P24941,None,38-46
2UUE,None,None,"A,C",None,P24941,None,38-46
2V22,None,None,"A,C",None,P24941,None,38-46
2WEV,None,None,"A,C",None,P24941,None,38-46
2WFY,None,None,"A,C",None,P24941,None,38-46
2WHB,None,None,"A,C",None,P24941,None,38-46
2X1N,None,None,"A,C",None,P24941,None,38-46
3F5X,None,None,"A,C",None,P24941,None,38-46
4FX3,None,None,"A,C",None,P24941,None,38-46
5IF1,None,None,"A,C",None,P24941,None,38-46
4L9I,None,None,A,None,P28327,None,482-488
1FA0,None,None,A,None,P29468,None,445-456
4JSH,None,None,"A,B",None,P29476,None,339-347
2Z55,None,None,A,None,P29563,None,244-248
4NDN,None,None,"B,D",None,P31153,None,116-126
1G64,None,None,B,None,P31570,None,7-26
3O1W,None,None,"A,B",None,P33284,None,2-16
3O4W,None,None,"A,B",None,P33284,None,2-16
2VV0,None,None,A,None,P37231,None,293-301
2XKW,None,None,"A,B",None,P37231,None,293-301
1FM6,None,None,"D,X",None,P37231,None,293-301
1FM9,None,None,D,None,P37231,None,293-301
1ZGY,None,None,A,None,P37231,None,293-301
4CI5,None,None,"A,B",None,P37231,None,293-301
5TWO,None,None,A,None,P37231,None,293-301
2ATH,None,None,"A,B",None,P37231,None,293-301
2F4B,None,None,"A,B",None,P37231,None,293-301
2G0G,None,None,"A,B",None,P37231,None,293-301
2PRG,None,None,"A,B",None,P37231,None,293-301
3GBK,None,None,"A,B",None,P37231,None,293-301
3NOA,None,None,"A,B",None,P37231,None,293-301
3QT0,None,None,A,None,P37231,None,293-301
1PRG,None,None,"A,B",None,P37231,None,293-301
4PRG,None,None,"A,B,C,D",None,P37231,None,293-301
1SUL,None,None,B,None,P38424,None,51-59
1SVW,None,None,"A,B",None,P38424,None,51-59
4L23,None,None,A,None,P42336,None,233-241
5DXH,None,None,"A,D",None,P42336,None,233-241
4L1B,None,None,A,None,P42336,None,414-418
4L23,None,None,A,None,P42336,None,414-418
4L2Y,None,None,A,None,P42336,None,414-418
4L1B,None,None,A,None,P42336,None,940-948
4L23,None,None,A,None,P42336,None,940-948
4L2Y,None,None,A,None,P42336,None,940-948
1YVP,None,None,"A,B",None,P42700,None,136-143
4MCB,None,None,B,None,P43912,None,161-169
1KWP,None,None,"A,B",None,P49137,None,153-158
4TYH,None,None,A,None,P49137,None,153-158
2PZY,None,None,"B,C",None,P49137,None,153-158
3A2C,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,153-158
3KC3,None,None,"B,E,F,H,I,K,L",None,P49137,None,153-158
1KWP,None,None,"A,B",None,P49137,None,216-229
4TYH,None,None,A,None,P49137,None,216-229
4TYH,None,None,A,None,P49137,None,236-240
2PZY,None,None,"A,B,C,D",None,P49137,None,236-240
3A2C,None,None,F,None,P49137,None,236-240
3KC3,None,None,"A,B,C,D,E,F,G,I,J,K,L",None,P49137,None,236-240
1KWP,None,None,"A,B",None,P49137,None,265-274
2PZY,None,None,"A,C,D",None,P49137,None,265-274
3A2C,None,None,F,None,P49137,None,265-274
1KWP,None,None,"A,B",None,P49137,None,346-364
4TYH,None,None,A,None,P49137,None,346-364
1KWP,None,None,A,None,P49137,None,379-385
1ROZ,None,None,A,None,P49366,None,78-92
1RQD,None,None,A,None,P49366,None,78-92
3HQD,None,None,"A,B",None,P52732,None,272-287
4BXN,None,None,"A,B",None,P52732,None,272-287
1Q4K,None,None,"A,B",None,P53350,None,495-506
3BZI,None,None,A,None,P53350,None,495-506
1UMW,None,None,"A,B",None,P53350,None,495-506
4DFW,None,None,A,None,P53350,None,495-506
3HIH,None,None,A,None,P53350,None,495-506
4HAB,None,None,"A,B",None,P53350,None,495-506
4H36,None,None,A,None,P53779,None,211-224
4H3B,None,None,"A,C",None,P53779,None,211-224
4H36,None,None,A,None,P53779,None,369-382
4H39,None,None,A,None,P53779,None,369-382
4H3B,None,None,"A,C",None,P53779,None,369-382
3L58,None,None,"A,B",None,P56817,None,218-230
3L59,None,None,"A,B",None,P56817,None,218-230
3L5B,None,None,"A,B",None,P56817,None,218-230
3L5C,None,None,"A,B",None,P56817,None,218-230
3L5D,None,None,"A,B",None,P56817,None,218-230
3L5E,None,None,"A,B",None,P56817,None,218-230
3L5F,None,None,"A,B",None,P56817,None,218-230
4DJU,None,None,"A,B",None,P56817,None,218-230
4DJV,None,None,"A,B",None,P56817,None,218-230
4DJW,None,None,"A,B",None,P56817,None,218-230
4DJX,None,None,"A,B",None,P56817,None,218-230
4DJY,None,None,"A,B",None,P56817,None,218-230
4H1E,None,None,"A,B",None,P56817,None,218-230
4H3F,None,None,"A,B",None,P56817,None,218-230
4H3G,None,None,"A,B",None,P56817,None,218-230
4H3I,None,None,"A,B",None,P56817,None,218-230
4H3J,None,None,"A,B",None,P56817,None,218-230
4HA5,None,None,"A,B",None,P56817,None,218-230
4R8Y,None,None,"A,B",None,P56817,None,218-230
4R91,None,None,"A,B",None,P56817,None,218-230
4R92,None,None,"A,B",None,P56817,None,218-230
4R93,None,None,"A,B",None,P56817,None,218-230
4R95,None,None,"A,B",None,P56817,None,218-230
5HD0,None,None,"A,B",None,P56817,None,218-230
5HDU,None,None,"A,B",None,P56817,None,218-230
5HDV,None,None,"A,B",None,P56817,None,218-230
5HDX,None,None,"A,B",None,P56817,None,218-230
5HDZ,None,None,"A,B",None,P56817,None,218-230
5HE4,None,None,"A,B",None,P56817,None,218-230
5HE5,None,None,"A,B",None,P56817,None,218-230
5HE7,None,None,"A,B",None,P56817,None,218-230
5HTZ,None,None,"A,B",None,P56817,None,218-230
5HU0,None,None,"A,B",None,P56817,None,218-230
5HU1,None,None,"A,B",None,P56817,None,218-230
5MBW,None,None,A,None,P56817,None,218-230
5MCQ,None,None,A,None,P56817,None,218-230
3KYR,None,None,"A,B,C",None,P56817,None,218-230
3KMX,None,None,"A,B",None,P56817,None,218-230
3KMY,None,None,"A,B",None,P56817,None,218-230
3KN0,None,None,"A,B",None,P56817,None,218-230
3LNK,None,None,"A,B",None,P56817,None,218-230
4FRS,None,None,"A,B",None,P56817,None,218-230
1FKN,None,None,"A,B",None,P56817,None,218-230
1M4H,None,None,"A,B",None,P56817,None,218-230
3CIB,None,None,"A,B",None,P56817,None,218-230
3CIC,None,None,"A,B",None,P56817,None,218-230
3CID,None,None,"A,B",None,P56817,None,218-230
4FS4,None,None,"A,B",None,P56817,None,218-230
4TRW,None,None,"A,B,C",None,P56817,None,218-230
1SGZ,None,None,"A,B,C,D",None,P56817,None,218-230
1XN2,None,None,"A,B,C,D",None,P56817,None,218-230
1XN3,None,None,"A,B,C,D",None,P56817,None,218-230
2G94,None,None,"A,B,C,D",None,P56817,None,218-230
2P4J,None,None,"A,B,C,D",None,P56817,None,218-230
2VKM,None,None,"A,B,C,D",None,P56817,None,218-230
2FDP,None,None,"A,B,C",None,P56817,None,218-230
4GID,None,None,"A,B,C,D",None,P56817,None,218-230
4TRY,None,None,"A,B,C",None,P56817,None,218-230
1A2W,None,None,"A,B",None,P61823,None,42-49
1AFK,None,None,"A,B",None,P61823,None,42-49
1AFL,None,None,"A,B",None,P61823,None,42-49
1AFU,None,None,"A,B",None,P61823,None,42-49
1BZQ,None,None,"A,B,C,D",None,P61823,None,42-49
1DFJ,None,None,E,None,P61823,None,42-49
1EOS,None,None,"A,B",None,P61823,None,42-49
1F0V,None,None,"A,B,C,D",None,P61823,None,42-49
1JN4,None,None,"A,B",None,P61823,None,42-49
1JS0,None,None,"A,B,C",None,P61823,None,42-49
1JVT,None,None,"A,B",None,P61823,None,42-49
1JVU,None,None,"A,B",None,P61823,None,42-49
1JVV,None,None,"A,B",None,P61823,None,42-49
1O0F,None,None,"A,B",None,P61823,None,42-49
1O0H,None,None,"A,B",None,P61823,None,42-49
1O0M,None,None,"A,B",None,P61823,None,42-49
1O0N,None,None,"A,B",None,P61823,None,42-49
1O0O,None,None,"A,B",None,P61823,None,42-49
1QHC,None,None,"A,B",None,P61823,None,42-49
1RBB,None,None,"A,B",None,P61823,None,42-49
1RBJ,None,None,A,None,P61823,None,42-49
1RCN,None,None,E,None,P61823,None,42-49
1RTA,None,None,E,None,P61823,None,42-49
1U1B,None,None,"A,B",None,P61823,None,42-49
1W4O,None,None,"A,B",None,P61823,None,42-49
1W4P,None,None,"A,B",None,P61823,None,42-49
1W4Q,None,None,"A,B",None,P61823,None,42-49
1XPS,None,None,"A,B",None,P61823,None,42-49
1XPT,None,None,"A,B",None,P61823,None,42-49
1Z6D,None,None,"A,B",None,P61823,None,42-49
1Z6S,None,None,"A,B",None,P61823,None,42-49
2E33,None,None,B,None,P61823,None,42-49
2G4W,None,None,"A,B",None,P61823,None,42-49
2G8Q,None,None,"A,B",None,P61823,None,42-49
2G8R,None,None,"A,B",None,P61823,None,42-49
2P42,None,None,"A,C",None,P61823,None,42-49
2P43,None,None,A,None,P61823,None,42-49
2P45,None,None,A,None,P61823,None,42-49
2P46,None,None,"A,C",None,P61823,None,42-49
2P47,None,None,A,None,P61823,None,42-49
2P48,None,None,A,None,P61823,None,42-49
2P4A,None,None,"A,C",None,P61823,None,42-49
2W5G,None,None,"A,B",None,P61823,None,42-49
2W5I,None,None,"A,B",None,P61823,None,42-49
2W5K,None,None,"A,B",None,P61823,None,42-49
2W5L,None,None,"A,B",None,P61823,None,42-49
2W5M,None,None,"A,B",None,P61823,None,42-49
2XOI,None,None,A,None,P61823,None,42-49
3D6O,None,None,"A,B",None,P61823,None,42-49
3D6P,None,None,"A,B",None,P61823,None,42-49
3D6Q,None,None,"A,B",None,P61823,None,42-49
3D7B,None,None,"A,B",None,P61823,None,42-49
3D8Y,None,None,"A,B",None,P61823,None,42-49
3D8Z,None,None,"A,B",None,P61823,None,42-49
3DXG,None,None,"A,B",None,P61823,None,42-49
3DXH,None,None,"A,B",None,P61823,None,42-49
3EUX,None,None,B,None,P61823,None,42-49
3EV0,None,None,A,None,P61823,None,42-49
3EV1,None,None,B,None,P61823,None,42-49
3EV2,None,None,B,None,P61823,None,42-49
3EV5,None,None,A,None,P61823,None,42-49
3EV6,None,None,B,None,P61823,None,42-49
3JW1,None,None,"A,B",None,P61823,None,42-49
4G8V,None,None,"A,B",None,P61823,None,42-49
4G8Y,None,None,"A,B",None,P61823,None,42-49
4G90,None,None,"A,B",None,P61823,None,42-49
4L55,None,None,"A,B",None,P61823,None,42-49
4MXF,None,None,"A,B",None,P61823,None,42-49
4OT4,None,None,A,None,P61823,None,42-49
4PEQ,None,None,"A,C",None,P61823,None,42-49
5E5E,None,None,"A,B",None,P61823,None,42-49
5E5F,None,None,"A,B",None,P61823,None,42-49
5JLG,None,None,"A,B",None,P61823,None,42-49
5JMG,None,None,"A,B",None,P61823,None,42-49
5JML,None,None,"A,B",None,P61823,None,42-49
5OBC,None,None,"A,B",None,P61823,None,42-49
5OBD,None,None,"A,B",None,P61823,None,42-49
5OBE,None,None,"A,B",None,P61823,None,42-49
8RSA,None,None,"A,B",None,P61823,None,42-49
9RSA,None,None,"A,B",None,P61823,None,42-49
1SRN,None,None,A,None,P61823,None,42-49
1SSA,None,None,A,None,P61823,None,42-49
1SSB,None,None,A,None,P61823,None,42-49
3SRN,None,None,A,None,P61823,None,42-49
4SRN,None,None,A,None,P61823,None,42-49
1SSC,None,None,A,None,P61823,None,42-49
4GM9,None,None,A,None,P61964,None,24-30
4B1Y,None,None,B,None,P68135,None,3-7
1IJJ,None,None,B,None,P68135,None,40-67
3DAW,None,None,A,None,P68135,None,40-67
3TU5,None,None,A,None,P68135,None,40-67
4PKG,None,None,A,None,P68135,None,40-67
4PKI,None,None,A,None,P68135,None,40-67
4Z94,None,None,A,None,P68135,None,40-67
2A40,None,None,"A,D",None,P68135,None,40-67
3MHY,None,None,"B,C",None,P70731,None,38-53
4CNZ,None,None,E,None,P70731,None,38-53
4CO1,None,None,"A,B",None,P70731,None,38-53
4CO2,None,None,"A,B",None,P70731,None,38-53
4CO3,None,None,A,None,P70731,None,38-53
5CRF,None,None,B,None,P71707,None,775-779
1G73,None,None,D,None,P98170,None,347-356
2OPZ,None,None,"A,B,C,D",None,P98170,None,347-356
5LIE,None,None,B,None,P9WPN8,None,179-192
4D4R,None,None,B,None,Q00944,None,568-580
1I7X,None,None,C,None,Q02248,None,134-161
1M1E,None,None,A,None,Q02248,None,559-563
1V18,None,None,A,None,Q02248,None,559-563
1M1E,None,None,A,None,Q02248,None,663-671
2P4I,None,None,B,None,Q02763,None,863-868
2P4I,None,None,A,None,Q02763,None,993-997
5KN2,None,None,A,None,Q05JF3,None,384-389
4YHF,None,None,"A,B",None,Q06187,None,545-556
5J87,None,None,"A,B,C,D",None,Q06187,None,545-556
1K2P,None,None,"A,B",None,Q06187,None,545-556
5DDT,None,None,"A,B",None,Q06755,None,227-232
4BCR,None,None,B,None,Q07869,None,196-203
4BCR,None,None,A,None,Q07869,None,231-236
1KKQ,None,None,"A,B,C,D",None,Q07869,None,231-236
2P54,None,None,A,None,Q07869,None,231-236
4BCR,None,None,"A,B",None,Q07869,None,256-265
1KKQ,None,None,"A,B,C,D",None,Q07869,None,256-265
2P54,None,None,A,None,Q07869,None,256-265
3EQR,None,None,B,None,Q07912,None,163-167
4PBZ,None,None,A,None,Q09028,None,2-15
2XU7,None,None,B,None,Q09028,None,55-59
4PBY,None,None,"A,B",None,Q09028,None,55-59
4PBZ,None,None,A,None,Q09028,None,55-59
4PC0,None,None,"A,B",None,Q09028,None,55-59
4R7A,None,None,B,None,Q09028,None,55-59
4PBY,None,None,B,None,Q09028,None,89-113
4PC0,None,None,"A,B",None,Q09028,None,89-113
4PBY,None,None,"A,B",None,Q09028,None,353-360
4PBZ,None,None,A,None,Q09028,None,353-360
4PC0,None,None,"A,B",None,Q09028,None,353-360
2VHE,None,None,A,None,Q0P9D1,None,36-43
1U7V,None,None,B,None,Q13485,None,457-461
4ZG9,None,None,B,None,Q13822,None,459-468
4ZG9,None,None,A,None,Q13822,None,646-651
4FG8,None,None,B,None,Q14012,None,172-179
3COB,None,None,A,None,Q41460,None,1126-1134
3CNZ,None,None,A,None,Q41460,None,1234-1240
1D2I,None,None,A,None,Q45488,None,210-214
1DFM,None,None,A,None,Q45488,None,210-214
3N9W,None,None,B,None,Q46893,None,229-235
2XB9,None,None,"A,B,C",None,Q48255,None,153-158
4B6S,None,None,"A,B",None,Q48255,None,153-158
3AGE,None,None,A,None,Q4U1A6,None,354-380
3IH9,None,None,"A,B",None,Q4U1A6,None,354-380
3IHB,None,None,"A,B",None,Q4U1A6,None,354-380
3IH9,None,None,"A,B",None,Q4U1A6,None,395-402
3IHB,None,None,"A,B",None,Q4U1A6,None,395-402
1W59,None,None,A,None,Q57816,None,3-17
1W59,None,None,B,None,Q57816,None,355-364
1PKH,None,None,A,None,Q57872,None,176-182
1PKK,None,None,A,None,Q57872,None,176-182
3VYS,None,None,C,None,Q5JII7,None,3-10
3VYT,None,None,C,None,Q5JII7,None,3-10
3VYS,None,None,C,None,Q5JII7,None,15-19
3VYT,None,None,C,None,Q5JII7,None,15-19
3VYS,None,None,C,None,Q5JII7,None,28-39
3VYT,None,None,C,None,Q5JII7,None,28-39
3OPF,None,None,B,None,Q5SJM0,None,69-75
2EPN,None,None,"A,B",None,Q6ST21,None,273-287
2EPO,None,None,A,None,Q6ST21,None,273-287
2VOB,None,None,A,None,Q711P7,None,634-643
2Z8V,None,None,"A,B",None,Q7KQK5,None,172-176
2Z8W,None,None,"A,B",None,Q7KQK5,None,172-176
4R19,None,None,B,None,Q7KQK5,None,172-176
2Z8V,None,None,"A,B",None,Q7KQK5,None,259-272
2Z8W,None,None,"A,B",None,Q7KQK5,None,259-272
2Z8V,None,None,"A,B",None,Q7KQK5,None,352-356
2Z8W,None,None,"A,B",None,Q7KQK5,None,352-356
4R19,None,None,"A,B",None,Q7KQK5,None,352-356
2Z8V,None,None,"A,B",None,Q7KQK5,None,370-387
2Z8W,None,None,"A,B",None,Q7KQK5,None,370-387
2P0J,None,None,A,None,Q84AF2,None,47-52
3TCJ,None,None,A,None,Q84B82,None,46-50
2NXE,None,None,"A,B",None,Q84BQ9,None,97-101
3CJQ,None,None,"A,D,G",None,Q84BQ9,None,97-101
3CJR,None,None,A,None,Q84BQ9,None,97-101
3EGV,None,None,A,None,Q84BQ9,None,97-101
2VVN,None,None,"A,B",None,Q89ZI2,None,67-74
2X0H,None,None,B,None,Q89ZI2,None,67-74
4AIS,None,None,B,None,Q89ZI2,None,67-74
2W66,None,None,"A,B",None,Q89ZI2,None,67-74
2XJ7,None,None,"A,B",None,Q89ZI2,None,67-74
2XM1,None,None,"A,B",None,Q89ZI2,None,67-74
2XM2,None,None,B,None,Q89ZI2,None,67-74
4UR9,None,None,"A,B",None,Q89ZI2,None,67-74
5FKY,None,None,B,None,Q89ZI2,None,67-74
5FL0,None,None,"A,B",None,Q89ZI2,None,67-74
5FL1,None,None,B,None,Q89ZI2,None,67-74
2J4G,None,None,A,None,Q89ZI2,None,67-74
5FL1,None,None,A,None,Q89ZI2,None,611-670
3ES7,None,None,"A,B",None,Q8EMJ9,None,375-387
3ES8,None,None,"A,B,C,D,E,F,G,H",None,Q8EMJ9,None,375-387
4LEW,None,None,"A,B",None,Q8N884,None,254-258
3WBN,None,None,A,None,Q8U2X0,None,352-357
3EXR,None,None,"A,D",None,Q93DA8,None,145-151
3EXS,None,None,D,None,Q93DA8,None,145-151
3BQB,None,None,X,None,Q97UA0,None,90-98
1OB8,None,None,B,None,Q97YX6,None,130-135
2PMD,None,None,"A,B",None,Q980A5,None,39-47
3CW2,None,None,"A,E,F",None,Q980A5,None,39-47
3I1F,None,None,"A,B",None,Q980A5,None,39-47
4M0L,None,None,F,None,Q980A5,None,39-47
5DSZ,None,None,A,None,Q980A5,None,39-47
4NJZ,None,None,"A,B,C,D",None,Q9BX68,None,51-62
2CKD,None,None,A,None,Q9CCZ4,None,8-12
1KX9,None,None,B,None,Q9NG96,None,120-128
4B7E,None,None,A,None,Q9NWT6,None,1-14
4GXG,None,None,A,None,Q9NZD2,None,1-6
4MLP,None,None,"A,B,C,D",None,Q9R194,None,248-257
4U8H,None,None,"A,C",None,Q9R194,None,248-257
3NGS,None,None,"A,B,C",None,Q9U1E1,None,43-66
3NGT,None,None,"A,B,C,D,E,F,G,I,J,K,M,N",None,Q9U1E1,None,43-66
3NGU,None,None,"A,B",None,Q9U1E1,None,43-66
1UJK,None,None,A,None,Q9UJY5,None,2-6
3GME,None,None,A,None,A7ZS61,None,247-256
3GME,None,None,A,None,A7ZS61,None,275-296
5MSU,None,None,"A,C",None,B2HN69,None,713-727
5CFI,None,None,"C,D",None,C0H4F3,None,22-27
3ZN5,None,None,G,None,C8CHL4,None,2-18
3ZN6,None,None,B,None,C8CHL4,None,2-18
5MSR,None,None,"A,B,C,D",None,E5XP76,None,17-266
5MSV,None,None,"A,B,C,D",None,E5XP76,None,17-266
5MSR,None,None,"A,B,C,D",None,E5XP76,None,270-651
5MST,None,None,A,None,E5XP76,None,270-651
5MSV,None,None,"A,B,C,D",None,E5XP76,None,270-651
5MSR,None,None,"A,B,C,D",None,E5XP76,None,743-1188
5MST,None,None,"A,B",None,E5XP76,None,743-1188
5MSV,None,None,"A,B,C,D",None,E5XP76,None,743-1188
1NVQ,None,None,A,None,O14757,None,2-8
1NVR,None,None,A,None,O14757,None,2-8
1NVS,None,None,A,None,O14757,None,2-8
2YDJ,None,None,"A,B",None,O14757,None,2-8
1NVQ,None,None,A,None,O14757,None,43-50
1NVR,None,None,A,None,O14757,None,43-50
1NVS,None,None,A,None,O14757,None,43-50
2YDJ,None,None,"A,B",None,O14757,None,43-50
4C3P,None,None,D,None,O14965,None,279-290
3W18,None,None,"A,B",None,O14965,None,279-290
3EFW,None,None,"A,B",None,O14965,None,279-290
3W2C,None,None,"A,C,E,G",None,O14965,None,279-290
5G48,None,None,A,None,O25242,None,356-360
5G4Q,None,None,A,None,O25242,None,356-360
5XFP,None,None,E,None,O43189,None,322-326
5GJM,None,None,B,None,O50657,None,141-149
2H42,None,None,"B,C",None,O76074,None,665-676
1UDU,None,None,"A,B",None,O76074,None,665-676
3KDH,None,None,B,None,O80992,None,2-9
3KL1,None,None,"A,B",None,O80992,None,2-9
3NR4,None,None,"A,B,C",None,O80992,None,2-9
3NS2,None,None,"A,B,C",None,O80992,None,2-9
4BUR,None,None,"B,C,D",None,O95831,None,551-558
1PYG,None,None,"A,B,C,D",None,P00489,None,7-12
3E3L,None,None,"A,B,C,D",None,P00489,None,7-12
3E3N,None,None,"A,B,C,D,E,F,G",None,P00489,None,7-12
3E3L,None,None,"A,B,C,D",None,P00489,None,315-325
3E3N,None,None,"C,E",None,P00489,None,315-325
1HMP,None,None,B,None,P00492,None,104-123
1Z7G,None,None,"A,B,C,D",None,P00492,None,104-123
3GEP,None,None,"A,B",None,P00492,None,104-123
3GGC,None,None,"A,B",None,P00492,None,104-123
3GGJ,None,None,B,None,P00492,None,104-123
4RAB,None,None,"A,B,C,D",None,P00492,None,104-123
4RAC,None,None,"A,B,C,D",None,P00492,None,104-123
4RAD,None,None,"A,B,C,D,E,F,G,H",None,P00492,None,104-123
4RAN,None,None,"A,B,C,D",None,P00492,None,104-123
4RAO,None,None,"A,B,C,D",None,P00492,None,104-123
4RAQ,None,None,"A,B,C,D",None,P00492,None,104-123
3PNA,None,None,"A,B",None,P00514,None,93-110
3PNA,None,None,"A,B",None,P00514,None,237-242
1F0L,None,None,"A,B",None,P00588,None,225-231
1MDT,None,None,"A,B",None,P00588,None,225-231
1XDT,None,None,T,None,P00588,None,225-231
1ACB,None,None,E,None,P00766,None,11-15
1GL0,None,None,E,None,P00766,None,11-15
1GL1,None,None,"A,B,C",None,P00766,None,11-15
1OXG,None,None,A,None,P00766,None,11-15
1P2M,None,None,"A,C",None,P00766,None,11-15
1P2N,None,None,"A,C",None,P00766,None,11-15
1P2O,None,None,"A,C",None,P00766,None,11-15
1P2Q,None,None,"A,C",None,P00766,None,11-15
1T7C,None,None,"A,C",None,P00766,None,11-15
1T8L,None,None,"A,C",None,P00766,None,11-15
1T8M,None,None,"A,C",None,P00766,None,11-15
1T8N,None,None,"A,C",None,P00766,None,11-15
1T8O,None,None,"A,C",None,P00766,None,11-15
2Y6T,None,None,"A,B,C,D",None,P00766,None,11-15
3T62,None,None,"A,B,C",None,P00766,None,11-15
4Q2K,None,None,"A,B,C,D",None,P00766,None,11-15
5J4Q,None,None,A,None,P00766,None,11-15
5J4S,None,None,A,None,P00766,None,11-15
1BBS,None,None,"A,B",None,P00797,None,232-237
2BKS,None,None,"A,B",None,P00797,None,232-237
2BKT,None,None,"A,B",None,P00797,None,232-237
2V0Z,None,None,"C,O",None,P00797,None,232-237
2V16,None,None,"C,O",None,P00797,None,232-237
3G72,None,None,"A,B",None,P00797,None,232-237
3VUC,None,None,B,None,P00797,None,232-237
3VYD,None,None,"A,B",None,P00797,None,232-237
3VYE,None,None,"A,B",None,P00797,None,232-237
3VYF,None,None,"A,B",None,P00797,None,232-237
4S1G,None,None,B,None,P00797,None,232-237
4XX3,None,None,B,None,P00797,None,232-237
4XX4,None,None,B,None,P00797,None,232-237
5SY2,None,None,"A,B",None,P00797,None,232-237
5SXN,None,None,"A,B",None,P00797,None,232-237
5SY3,None,None,"A,B",None,P00797,None,232-237
5SZ9,None,None,"A,B",None,P00797,None,232-237
5T4S,None,None,"A,B",None,P00797,None,232-237
1BIL,None,None,A,None,P00797,None,232-237
1BIM,None,None,A,None,P00797,None,232-237
1HRN,None,None,"A,B",None,P00797,None,232-237
3GW5,None,None,B,None,P00797,None,232-237
3KM4,None,None,B,None,P00797,None,232-237
5KOS,None,None,"A,B",None,P00797,None,232-237
5KOT,None,None,"A,B",None,P00797,None,232-237
5TMG,None,None,"A,B",None,P00797,None,232-237
5TMK,None,None,"A,B",None,P00797,None,232-237
5VPM,None,None,"A,B",None,P00797,None,232-237
2FS4,None,None,"A,B",None,P00797,None,232-237
2G21,None,None,"A,B",None,P00797,None,232-237
2G24,None,None,"A,B",None,P00797,None,232-237
2G26,None,None,"A,B",None,P00797,None,232-237
2G27,None,None,"A,B",None,P00797,None,232-237
1GZM,None,None,"A,B",None,P02699,None,327-348
1HZX,None,None,"A,B",None,P02699,None,327-348
1L9H,None,None,"A,B",None,P02699,None,327-348
1F88,None,None,"A,B",None,P02699,None,327-348
3CAP,None,None,"A,B",None,P02699,None,327-348
3PQR,None,None,A,None,P02699,None,327-348
4J4Q,None,None,A,None,P02699,None,327-348
4PXF,None,None,A,None,P02699,None,327-348
4X1H,None,None,A,None,P02699,None,327-348
2BXA,None,None,"A,B",None,P02768,None,101-113
2BXE,None,None,"A,B",None,P02768,None,101-113
2VUE,None,None,"A,B",None,P02768,None,101-113
2XVQ,None,None,"A,B",None,P02768,None,101-113
2XVU,None,None,"A,B",None,P02768,None,101-113
2XW0,None,None,"A,B",None,P02768,None,101-113
2XW1,None,None,"A,B",None,P02768,None,101-113
2YDF,None,None,"A,B",None,P02768,None,101-113
3LU8,None,None,B,None,P02768,None,101-113
4HGM,None,None,B,None,P02768,None,101-113
2VDB,None,None,A,None,P02768,None,101-113
1TF0,None,None,A,None,P02768,None,101-113
5UJB,None,None,"A,B",None,P02768,None,594-608
1AO6,None,None,"A,B",None,P02768,None,594-608
1BM0,None,None,"A,B",None,P02768,None,594-608
1E78,None,None,"A,B",None,P02768,None,594-608
1E7A,None,None,"A,B",None,P02768,None,594-608
1E7B,None,None,"A,B",None,P02768,None,594-608
2BX8,None,None,"A,B",None,P02768,None,594-608
2BXA,None,None,"A,B",None,P02768,None,594-608
2BXE,None,None,"A,B",None,P02768,None,594-608
2BXF,None,None,"A,B",None,P02768,None,594-608
2BXG,None,None,"A,B",None,P02768,None,594-608
2BXH,None,None,"A,B",None,P02768,None,594-608
2VUE,None,None,"A,B",None,P02768,None,594-608
2XVQ,None,None,"A,B",None,P02768,None,594-608
2XVU,None,None,"A,B",None,P02768,None,594-608
2XW0,None,None,"A,B",None,P02768,None,594-608
2XW1,None,None,"A,B",None,P02768,None,594-608
2YDF,None,None,"A,B",None,P02768,None,594-608
3JRY,None,None,"A,B",None,P02768,None,594-608
3LU6,None,None,"A,B",None,P02768,None,594-608
